Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,1995,1996,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
BRB,Barbados,30818,Public social protection expenditure on benefits as a percent of GDP by age (%),YGE15,,,,,,,,,,,,,1.83,,,,
BRB,Barbados,30819,Public social protection expenditure on benefits as a percent of GDP by age (%),YGE65,,,,,,,,,,,,,4.0799999,,,,
BRB,Barbados,30820,Public social protection expenditure on benefits as a percent of GDP by age (%),YLT15,,,,,,,,,,,,,0,,,,
BRN,Brunei Darussalam,30785,Public health expenditure as a percent of General Government Expenditure (%),Total,,,,5,5.1999998,4.4000001,5.8000002,4.8000002,5.0999999,5.0999999,,7.3000002,7.5,8.5,8.8999996,,
BRN,Brunei Darussalam,30786,Legal health coverage deficit by rural / urban areas (% of population without legal coverage) (%),Total,,,,,,,,,,,,,,0,,,
BRN,Brunei Darussalam,30787,Social health protection coverage as a percent of total population (%),Total,,,,,,,,,,,,,,100,,,
BRN,Brunei Darussalam,30788,Total health expenditure as a percent of GDP by institutional sector (%),Total,,,,3.4000001,3.5,3.5,3.5,2.2,2.5,2.3,2.4000001,2.3,3,2.8,2.5,,
BRN,Brunei Darussalam,30789,Private health expenditure as a percent of GDP (%),Total,,,,83.5,77,78.5,80,79.800003,83.400002,84.199997,81.699997,86.199997,85.300003,85.599998,85.199997,,
BRN,Brunei Darussalam,30790,Total health expenditure as a percent of GDP (%),Total,,,,3.4000001,3.5,3.5,3.5,2.2,2.5,2.3,2.4000001,2.3,3,2.8,2.5,,
BRN,Brunei Darussalam,30791,Public health expenditure as a percent of GDP (%),Total,,,,2.8,2.7,2.7,2.8,1.7,2.0999999,1.9,2,1.9,2.5999999,2.4000001,2.0999999,,
BRN,Brunei Darussalam,30792,Maternal mortality ratio per 10 000 live births by rural / urban areas (%),Total,,,,,,,,,,,,,,2.4000001,,,
BRN,Brunei Darussalam,30794,Percentage of health care expenditure not financed by private households out of pocket payments (%),Total,,,,83.5,77,78.5,80,79.800003,83.400002,84.199997,81.699997,86.199997,85.300003,85.599998,85.199997,,
BRN,Brunei Darussalam,30795,Outofpocket expenditure as a percentage of total health expenditure by rural / urban areas (%),Total,,,,,,,,,,,,,,7.5999999,,,
BRN,Brunei Darussalam,30796,Public social protection expenditure [excluding health care] as a percent of GDP (%),Total,,,,1.23,,,,,0.81,,,0.68000001,0.91000003,,0.70999998,,
BRN,Brunei Darussalam,30797,Public social protection expenditure [all functions] as a percent of GDP (%),Total,,,,3.29,,,,,2.55,,,2.26,2.95,2.8299999,2.3099999,,
BRN,Brunei Darussalam,30803,Share of population above statutory pensionable age receiving an old age pension by contribution and sex (%),Total,,,,,,,,,,,,,,,87,,
BRN,Brunei Darussalam,30804,Share of population above statutory pensionable age receiving an old age pension (%),Total,,,,,,,,,,,,,,,87,,
BRN,Brunei Darussalam,30805,Public social protection expenditure as a percent of GDP in function of health care (%),Total,,,,3.29,,,,,2.55,,,2.26,2.95,2.8299999,2.3099999,,
BRN,Brunei Darussalam,30808,Share of unemployed receiving regular periodic social security unemployment benefits by schemes and sex (%),Total,,,,0,,,,,,,,,0,,,,0
BRN,Brunei Darussalam,30809,Share of unemployed receiving regular periodic social security unemployment benefits (%),Total,,,,0,,,,,,,,,0,,,,0
BRN,Brunei Darussalam,30813,Financial deficit by rural / urban areas (% of population not covered due to financial resource deficit) (%),Total,,,,,,,,,,,,,,0,,,
BRN,Brunei Darussalam,30814,Staff access deficit by rural / urban areas (% of population not covered due to health professional staff deficit) (%),Total,,,,,,,,,,,,,,0,,,
BTN,Bhutan,30783,Public social protection expenditure on old age and survivors benefits as a percent of GDP (%),Total,,,,,,,,,,,,,,0.68000001,,,
BTN,Bhutan,30784,Public social protection expenditure on benefits for the working age as a percent of GDP (%),Total,,,,,,,,,,,,,,1.09,,,
BTN,Bhutan,30785,Public health expenditure as a percent of General Government Expenditure (%),Total,,,,,9.8999996,8.5,7.9000001,6.0999999,6.5,7.3000002,,13.8,12.1,10.5,7.9000001,,
BTN,Bhutan,30786,Legal health coverage deficit by rural / urban areas (% of population without legal coverage) (%),Total,,,,,,,,,,,,,10,,,,
BTN,Bhutan,30787,Social health protection coverage as a percent of total population (%),Total,,,,,,,,,,,,,90,,,,
BTN,Bhutan,30788,Total health expenditure as a percent of GDP by institutional sector (%),Total,,,,4.1999998,5.1999998,3.5999999,3.0999999,4.1999998,3.7,3.5999999,4.0999999,5.1999998,5.0999999,5.1999998,4.0999999,,
BTN,Bhutan,30789,Private health expenditure as a percent of GDP (%),Total,,,,87.699997,89.800003,85.199997,83.5,71,70.800003,72.099998,80.300003,86.5,85.5,85.400002,84.699997,,
BTN,Bhutan,30790,Total health expenditure as a percent of GDP (%),Total,,,,4.1999998,5.1999998,3.5999999,3.0999999,4.1999998,3.7,3.5999999,4.0999999,5.1999998,5.0999999,5.1999998,4.0999999,,
BTN,Bhutan,30791,Public health expenditure as a percent of GDP (%),Total,,,,3.7,4.6999998,3.0999999,2.5999999,3,2.5999999,2.5999999,3.3,4.5999999,4.5,4.5,3.4000001,,
BTN,Bhutan,30792,Maternal mortality ratio per 10 000 live births by rural / urban areas (%),Total,,,,,,,,,,,,,,18,,,
BTN,Bhutan,30793,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,,,,,,,,,,,,,,,,12.1,
BTN,Bhutan,30794,Percentage of health care expenditure not financed by private households out of pocket payments (%),Total,,,,87.699997,89.800003,85.199997,83.5,71,70.800003,72.099998,80.300003,86.5,85.5,85.400002,84.699997,,
BTN,Bhutan,30795,Outofpocket expenditure as a percentage of total health expenditure by rural / urban areas (%),Total,,,,,,,,,,,14.6,,,,,,
BTN,Bhutan,30796,Public social protection expenditure [excluding health care] as a percent of GDP (%),Total,,,,1.8,,,,,2.1300001,,,1.37,,,1.9,2.1700001,
BTN,Bhutan,30797,Public social protection expenditure [all functions] as a percent of GDP (%),Total,,,,5.6900001,,,,,4.77,,5.1900001,4.6500001,5.0100002,,4.5799999,5.1999998,
BTN,Bhutan,30803,Share of population above statutory pensionable age receiving an old age pension by contribution and sex (%),Total,,,,,,,0.40000001,,,,,,,,,3.2,
BTN,Bhutan,30804,Share of population above statutory pensionable age receiving an old age pension (%),Total,,,,,,,0.40000001,,,,,,,,,3.2,
BTN,Bhutan,30805,Public social protection expenditure as a percent of GDP in function of health care (%),Total,,,,5.6900001,,,,,4.77,,5.1900001,4.6500001,5.0100002,,4.5799999,5.1999998,
BTN,Bhutan,30808,Share of unemployed receiving regular periodic social security unemployment benefits by schemes and sex (%),Total,,,,0,,,,,,,,,0,,,,0
BTN,Bhutan,30809,Share of unemployed receiving regular periodic social security unemployment benefits (%),Total,,,,0,,,,,,,,,0,,,,0
BTN,Bhutan,30810,Active contributors to an old age contributory scheme as a percent of labour force (%),Total,,,,,,,,,,,,,,,,12.1,
BTN,Bhutan,30811,Public social protection expenditure on benefits for the workingage as a percent of GDP in function of general social assistance (%),Total,,,,,,,,,,,,,,,0.029999999,,
BTN,Bhutan,30812,Public social protection expenditure on benefits for the working age [including general social assistance] as a percent of GDP (%),Total,,,,,,,,,,,,,,,0.029999999,,
BTN,Bhutan,30813,Financial deficit by rural / urban areas (% of population not covered due to financial resource deficit) (%),Total,,,,,,,,,,,,,,67,,,
BTN,Bhutan,30814,Staff access deficit by rural / urban areas (% of population not covered due to health professional staff deficit) (%),Total,,,,,,,,,,,,,,72.599998,,,
BTN,Bhutan,30815,Active contributors to an old age contributory scheme as a percent of the working age population by sex (%),Total,,,,,,,,,,,,,,,,9.1000004,
BTN,Bhutan,30816,Active contributors to an old age contributory scheme as a percent of the workingage population (%),Total,,,,,,,,,,,,,,,,9.1000004,
BTN,Bhutan,30817,Public social protection expenditure on benefits for children as a percent of GDP (%),Total,,,,,,,,,,,,,,,0.029999999,,
BTN,Bhutan,30818,Public social protection expenditure on benefits as a percent of GDP by age (%),YGE15,,,,,,,,,,,,,,,0.029999999,,
BTN,Bhutan,30819,Public social protection expenditure on benefits as a percent of GDP by age (%),YGE65,,,,,,,,,,,,,,0.68000001,,,
BTN,Bhutan,30820,Public social protection expenditure on benefits as a percent of GDP by age (%),YLT15,,,,,,,,,,,,,,1.09,,,
BWA,Botswana,30783,Public social protection expenditure on old age and survivors benefits as a percent of GDP (%),Total,,,,,,,,,,,,,1.3099999,,,,
BWA,Botswana,30784,Public social protection expenditure on benefits for the working age as a percent of GDP (%),Total,,,,,,,,,,,,,0.58999997,,,,
BWA,Botswana,30785,Public health expenditure as a percent of General Government Expenditure (%),Total,,,,,8,10.6,11.1,15.5,18.200001,17.799999,,16.6,17,17,8.6999998,,
BWA,Botswana,30788,Total health expenditure as a percent of GDP by institutional sector (%),Total,,,,5.4000001,4.8000002,5.0999999,5.5999999,7.6999998,7.4000001,6,5.6999998,7.8000002,10,8.3000002,5.0999999,,
BWA,Botswana,30789,Private health expenditure as a percent of GDP (%),Total,,,,86.599998,84.400002,86.300003,88,94,93.800003,93.300003,93.099998,92.900002,95.400002,95.5,95,,
BWA,Botswana,30790,Total health expenditure as a percent of GDP (%),Total,,,,5.4000001,4.8000002,5.0999999,5.5999999,7.6999998,7.4000001,6,5.6999998,7.8000002,10,8.3000002,5.0999999,,
BWA,Botswana,30791,Public health expenditure as a percent of GDP (%),Total,,,,3.0999999,2.4000001,2.8,3.3,5.9000001,5.6999998,4.5,4.3000002,5.9000001,8.1999998,6,3.0999999,,
BWA,Botswana,30792,Maternal mortality ratio per 10 000 live births by rural / urban areas (%),Total,,,,,,,,,,,,,,16,,,
BWA,Botswana,30794,Percentage of health care expenditure not financed by private households out of pocket payments (%),Total,,,,86.599998,84.400002,86.300003,88,94,93.800003,93.300003,93.099998,92.900002,95.400002,95.5,95,,
BWA,Botswana,30795,Outofpocket expenditure as a percentage of total health expenditure by rural / urban areas (%),Total,,,,,,,,,,,,,,4.4000001,,,
BWA,Botswana,30796,Public social protection expenditure [excluding health care] as a percent of GDP (%),Total,,,,0.34,,,,,2.21,,,,3.1600001,,,,
BWA,Botswana,30797,Public social protection expenditure [all functions] as a percent of GDP (%),Total,,,,4.4200001,,,,,7.6700001,,,,7.1500001,,,,
BWA,Botswana,30801,Share of population above statutory pensionable age receiving an old age pension by contribution and sex (%),Female,,,,,,,,,,,,,,100,,,
BWA,Botswana,30802,Share of population above statutory pensionable age receiving an old age pension by contribution and sex (%),Male,,,,,,,,,,,,,,100,,,
BWA,Botswana,30803,Share of population above statutory pensionable age receiving an old age pension by contribution and sex (%),Total,,,,93,,,,,,,,,,100,,,
BWA,Botswana,30804,Share of population above statutory pensionable age receiving an old age pension (%),Total,,,,93,,,,,,,,,,100,,,
BWA,Botswana,30805,Public social protection expenditure as a percent of GDP in function of health care (%),Total,,,,4.4200001,,,,,7.6700001,,,,7.1500001,,,,
BWA,Botswana,30808,Share of unemployed receiving regular periodic social security unemployment benefits by schemes and sex (%),Total,,,,,,,,,0,,0,0,0,0,0,0,0
BWA,Botswana,30809,Share of unemployed receiving regular periodic social security unemployment benefits (%),Total,,,,,,,,,0,,0,0,0,0,0,0,0
BWA,Botswana,30811,Public social protection expenditure on benefits for the workingage as a percent of GDP in function of general social assistance (%),Total,,,,,,,,,,,,,1.26,,,,
BWA,Botswana,30812,Public social protection expenditure on benefits for the working age [including general social assistance] as a percent of GDP (%),Total,,,,,,,,,,,,,1.26,,,,
BWA,Botswana,30813,Financial deficit by rural / urban areas (% of population not covered due to financial resource deficit) (%),Total,,,,,,,,,,,,,,0,,,
BWA,Botswana,30814,Staff access deficit by rural / urban areas (% of population not covered due to health professional staff deficit) (%),Total,,,,,,,,,,,,,,,32,,
BWA,Botswana,30815,Active contributors to an old age contributory scheme as a percent of the working age population by sex (%),Total,,,,,,,,,,,,,12.5,,,,
BWA,Botswana,30816,Active contributors to an old age contributory scheme as a percent of the workingage population (%),Total,,,,,,,,,,,,,12.5,,,,
BWA,Botswana,30817,Public social protection expenditure on benefits for children as a percent of GDP (%),Total,,,,,,,,,,,,,1.26,,,,
BWA,Botswana,30818,Public social protection expenditure on benefits as a percent of GDP by age (%),YGE15,,,,,,,,,,,,,1.26,,,,
BWA,Botswana,30819,Public social protection expenditure on benefits as a percent of GDP by age (%),YGE65,,,,,,,,,,,,,1.3099999,,,,
BWA,Botswana,30820,Public social protection expenditure on benefits as a percent of GDP by age (%),YLT15,,,,,,,,,,,,,0.58999997,,,,
CAF,Central African Republic,30783,Public social protection expenditure on old age and survivors benefits as a percent of GDP (%),Total,,,,,,,,,,,,,,0.56,,,
CAF,Central African Republic,30784,Public social protection expenditure on benefits for the working age as a percent of GDP (%),Total,,,,,,,,,,,,,,0.050000001,,,
CAF,Central African Republic,30785,Public health expenditure as a percent of General Government Expenditure (%),Total,,,,10,11.5,11.2,12.4,10.9,10.9,10.9,,8.5,8.5,8.5,12.4,,
CAF,Central African Republic,30786,Legal health coverage deficit by rural / urban areas (% of population without legal coverage) (%),Total,,,,,,,,,,,,,,94,,,
CAF,Central African Republic,30787,Social health protection coverage as a percent of total population (%),Total,,,,,,,,,,,,,,,6,,
CAF,Central African Republic,30788,Total health expenditure as a percent of GDP by institutional sector (%),Total,,,,4,3.9000001,4,4,4.0999999,4.3000002,4,4.0999999,4,4,4,3.8,,
CAF,Central African Republic,30789,Private health expenditure as a percent of GDP (%),Total,,,,43.799999,41.400002,43.799999,41.5,40.400002,46.200001,41.5,38,36.599998,51.599998,55.799999,107490,,
CAF,Central African Republic,30790,Total health expenditure as a percent of GDP (%),Total,,,,4,3.9000001,4,4,4.0999999,4.3000002,4,4.0999999,4,4,4,3.8,,
CAF,Central African Republic,30791,Public health expenditure as a percent of GDP (%),Total,,,,1.6,1.5,1.6,1.5,1.5,1.9,1.5,1.4,1.7,1.6,1.4,2,,
CAF,Central African Republic,30792,Maternal mortality ratio per 10 000 live births by rural / urban areas (%),Total,,,,,,,,,,,,,,89,,,
CAF,Central African Republic,30794,Percentage of health care expenditure not financed by private households out of pocket payments (%),Total,,,,43.799999,41.400002,43.799999,41.5,40.400002,46.200001,41.5,38,36.599998,51.599998,55.799999,56.599998,,
CAF,Central African Republic,30795,Outofpocket expenditure as a percentage of total health expenditure by rural / urban areas (%),Total,,,,,,,,,,,,,,45.099998,,,
CAF,Central African Republic,30796,Public social protection expenditure [excluding health care] as a percent of GDP (%),Total,,,,0.059999999,,,,,0.07,,,0.07,0.090000004,,,,
CAF,Central African Republic,30797,Public social protection expenditure [all functions] as a percent of GDP (%),Total,,,,0.82999998,,,,,0.74000001,,,0.77999997,0.81,1.36,,,
CAF,Central African Republic,30805,Public social protection expenditure as a percent of GDP in function of health care (%),Total,,,,0.82999998,,,,,0.74000001,,,0.77999997,0.81,1.36,,,
CAF,Central African Republic,30808,Share of unemployed receiving regular periodic social security unemployment benefits by schemes and sex (%),Total,,,,,,,,,0,,0,0,0,0,0,0,0
CAF,Central African Republic,30809,Share of unemployed receiving regular periodic social security unemployment benefits (%),Total,,,,,,,,,0,,0,0,0,0,0,0,0
CAF,Central African Republic,30811,Public social protection expenditure on benefits for the workingage as a percent of GDP in function of general social assistance (%),Total,,,,,,,,,,,,,,0.090000004,,,
CAF,Central African Republic,30812,Public social protection expenditure on benefits for the working age [including general social assistance] as a percent of GDP (%),Total,,,,,,,,,,,,,,0.090000004,,,
CAF,Central African Republic,30813,Financial deficit by rural / urban areas (% of population not covered due to financial resource deficit) (%),Total,,,,,,,,,,,,,,95.699997,,,
CAF,Central African Republic,30814,Staff access deficit by rural / urban areas (% of population not covered due to health professional staff deficit) (%),Total,,,,,,,,,,,,,,93,,,
CAF,Central African Republic,30815,Active contributors to an old age contributory scheme as a percent of the working age population by sex (%),Total,,,,,,,1.3,,,,,,,,,,
CAF,Central African Republic,30816,Active contributors to an old age contributory scheme as a percent of the workingage population (%),Total,,,,,,,1.3,,,,,,,,,,
CAF,Central African Republic,30817,Public social protection expenditure on benefits for children as a percent of GDP (%),Total,,,,,,,,,,,,,,0.090000004,,,
CAF,Central African Republic,30818,Public social protection expenditure on benefits as a percent of GDP by age (%),YGE15,,,,,,,,,,,,,,0.090000004,,,
CAF,Central African Republic,30819,Public social protection expenditure on benefits as a percent of GDP by age (%),YGE65,,,,,,,,,,,,,,0.56,,,
CAF,Central African Republic,30820,Public social protection expenditure on benefits as a percent of GDP by age (%),YLT15,,,,,,,,,,,,,,0.050000001,,,
CAN,Canada,30783,Public social protection expenditure on old age and survivors benefits as a percent of GDP (%),Total,,,,,,,,,,,,,,4.4000001,,,
CAN,Canada,30784,Public social protection expenditure on benefits for the working age as a percent of GDP (%),Total,,,,,,,,,,,,,,0.77999997,,,
CAN,Canada,30785,Public health expenditure as a percent of General Government Expenditure (%),Total,,,,15.1,15.5,16.200001,16.700001,17.299999,17.6,17.9,19,18.200001,18.299999,,17.9,,
CAN,Canada,30786,Legal health coverage deficit by rural / urban areas (% of population without legal coverage) (%),Total,,,,,,,,,,,,,,,0,,
CAN,Canada,30787,Social health protection coverage as a percent of total population (%),Total,,,,,,,,,,,,,,,100,,
CAN,Canada,30788,Total health expenditure as a percent of GDP by institutional sector (%),Total,,,,8.8999996,9.3999996,9.6000004,9.8999996,9.8000002,9.8999996,10,10.1,10.3,11.4,11.3,11.2,,
CAN,Canada,30789,Private health expenditure as a percent of GDP (%),Total,,,,84.099998,84.699997,84.699997,85.099998,85.5,85.5,85.099998,85.099998,85.400002,85.800003,85.800003,85.599998,,
CAN,Canada,30790,Total health expenditure as a percent of GDP (%),Total,,,,8.8999996,9.3999996,9.6000004,9.8999996,9.8000002,9.8999996,10,10.1,10.3,11.4,11.3,11.2,,
CAN,Canada,30791,Public health expenditure as a percent of GDP (%),Total,,,,6.3000002,6.5999999,6.6999998,6.9000001,6.9000001,7,7,7.0999999,6.8000002,7.5,8,7.9000001,,
CAN,Canada,30792,Maternal mortality ratio per 10 000 live births by rural / urban areas (%),Total,,,,,,,,,,,,,,1.2,,,
CAN,Canada,30793,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,,,,,,,,,,,,,85.43,,,,
CAN,Canada,30794,Percentage of health care expenditure not financed by private households out of pocket payments (%),Total,,,,84.099998,84.699997,84.699997,85.099998,85.5,85.5,85.099998,85.099998,85.400002,85.800003,85.800003,85.599998,,
CAN,Canada,30795,Outofpocket expenditure as a percentage of total health expenditure by rural / urban areas (%),Total,,,,,,,,,,,,,,14.2,,,
CAN,Canada,30796,Public social protection expenditure [excluding health care] as a percent of GDP (%),Total,,,,10.32,,,,,10.14,,,10.3,11.23,,,,
CAN,Canada,30797,Public social protection expenditure [all functions] as a percent of GDP (%),Total,,,,16.5,,,,,16.950001,,16.84,17.6,19.200001,18.629999,18.139999,18.1,18.200001
CAN,Canada,30803,Share of population above statutory pensionable age receiving an old age pension by contribution and sex (%),Total,,,,91,,,,,,,,,97.699997,,,,
CAN,Canada,30804,Share of population above statutory pensionable age receiving an old age pension (%),Total,,,,91,,,,,,,,,97.699997,,,,
CAN,Canada,30805,Public social protection expenditure as a percent of GDP in function of health care (%),Total,,,,16.5,,,,,16.950001,,16.84,17.6,19.200001,18.629999,18.139999,18.1,18.200001
CAN,Canada,30808,Share of unemployed receiving regular periodic social security unemployment benefits by schemes and sex (%),Total,,,,46.099998,,,,,44.200001,,44.5,43.599998,48.400002,46.099998,41.799999,39.099998,40.5
CAN,Canada,30809,Share of unemployed receiving regular periodic social security unemployment benefits (%),Total,,,,46.099998,,,,,44.200001,,44.5,43.599998,48.400002,46.099998,41.799999,39.099998,40.5
CAN,Canada,30810,Active contributors to an old age contributory scheme as a percent of labour force (%),Total,,,,,,,,,,,,,85.43,,,,
CAN,Canada,30811,Public social protection expenditure on benefits for the workingage as a percent of GDP in function of general social assistance (%),Total,,,,,,,,,,,,,,2.3,,,
CAN,Canada,30812,Public social protection expenditure on benefits for the working age [including general social assistance] as a percent of GDP (%),Total,,,,,,,,,,,,,,2.3,,,
CAN,Canada,30813,Financial deficit by rural / urban areas (% of population not covered due to financial resource deficit) (%),Total,,,,,,,,,,,,,,0,,,
CAN,Canada,30814,Staff access deficit by rural / urban areas (% of population not covered due to health professional staff deficit) (%),Total,,,,,,,,,,,,,,0,,,
CAN,Canada,30815,Active contributors to an old age contributory scheme as a percent of the working age population by sex (%),Total,,,,,,,,,,,,,68.379997,,,,
CAN,Canada,30816,Active contributors to an old age contributory scheme as a percent of the workingage population (%),Total,,,,,,,,,,,,,68.379997,,,,
CAN,Canada,30817,Public social protection expenditure on benefits for children as a percent of GDP (%),Total,,,,,,,,,,,,,,2.3,,,
CAN,Canada,30818,Public social protection expenditure on benefits as a percent of GDP by age (%),YGE15,,,,,,,,,,,,,,2.3,,,
CAN,Canada,30819,Public social protection expenditure on benefits as a percent of GDP by age (%),YGE65,,,,,,,,,,,,,,4.4000001,,,
CAN,Canada,30820,Public social protection expenditure on benefits as a percent of GDP by age (%),YLT15,,,,,,,,,,,,,,0.77999997,,,
CHE,Switzerland,30783,Public social protection expenditure on old age and survivors benefits as a percent of GDP (%),Total,,,,,,,,,,,,6.5599999,,,,,
CHE,Switzerland,30784,Public social protection expenditure on benefits for the working age as a percent of GDP (%),Total,,,,,,,,,,,,1.27,,,,,
CHE,Switzerland,30785,Public health expenditure as a percent of General Government Expenditure (%),Total,,,,17.1,17.9,18.1,18.299999,18.6,18.6,19.6,,19.700001,19.9,19.9,21,,
CHE,Switzerland,30786,Legal health coverage deficit by rural / urban areas (% of population without legal coverage) (%),Total,,,,,,,,,,,,,,0,,,
CHE,Switzerland,30787,Social health protection coverage as a percent of total population (%),Total,,,,,,,,,,,,,,100,,,
CHE,Switzerland,30788,Total health expenditure as a percent of GDP by institutional sector (%),Total,,,,10.4,10.9,11.1,11.5,11.4,11.2,10.8,10.8,10.7,11.4,11.5,10.9,,
CHE,Switzerland,30789,Private health expenditure as a percent of GDP (%),Total,,,,67.099998,68.300003,68.5,68.5,69.099998,69.400002,69.199997,69.5,69.5,75.300003,74.900002,75,,
CHE,Switzerland,30790,Total health expenditure as a percent of GDP (%),Total,,,,10.4,10.9,11.1,11.5,11.4,11.2,10.8,10.8,10.7,11.4,11.5,10.9,,
CHE,Switzerland,30791,Public health expenditure as a percent of GDP (%),Total,,,,2.2,2.3,2.3,2.5,6.6999998,6.6999998,6.4000001,6.4000001,6.3000002,6.6999998,6.8000002,7.0999999,,
CHE,Switzerland,30792,Maternal mortality ratio per 10 000 live births by rural / urban areas (%),Total,,,,,,,,,,,,,,0.80000001,,,
CHE,Switzerland,30793,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,,,,,,,,,,,,,82.800003,,,,
CHE,Switzerland,30794,Percentage of health care expenditure not financed by private households out of pocket payments (%),Total,,,,67.099998,68.300003,68.5,68.5,69.099998,69.400002,69.199997,69.5,69.5,75.300003,74.900002,75,,
CHE,Switzerland,30795,Outofpocket expenditure as a percentage of total health expenditure by rural / urban areas (%),Total,,,,,,,,,,,,,,25.1,,,
CHE,Switzerland,30796,Public social protection expenditure [excluding health care] as a percent of GDP (%),Total,,,,12.8,,,,,14.21,,12.91,12.35,,13.82,,,
CHE,Switzerland,30797,Public social protection expenditure [all functions] as a percent of GDP (%),Total,,,,17.85,,,,,20.18,,,,,20.549999,19.530001,18.75,
CHE,Switzerland,30801,Share of population above statutory pensionable age receiving an old age pension by contribution and sex (%),Female,,,,100,,,,,,,,,,,,,
CHE,Switzerland,30802,Share of population above statutory pensionable age receiving an old age pension by contribution and sex (%),Male,,,,100,,,,,,,,,,,,,
CHE,Switzerland,30803,Share of population above statutory pensionable age receiving an old age pension by contribution and sex (%),Total,,,,100,,,,,,,,,,,,,
CHE,Switzerland,30804,Share of population above statutory pensionable age receiving an old age pension (%),Total,,,,100,,,,,,,,,,,,,
CHE,Switzerland,30805,Public social protection expenditure as a percent of GDP in function of health care (%),Total,,,,17.85,,,,,20.18,,,,,20.549999,19.530001,18.75,
CHE,Switzerland,30808,Share of unemployed receiving regular periodic social security unemployment benefits by schemes and sex (%),Total,,,,,,,,,,,71.400002,,,,64.699997,61.900002,
CHE,Switzerland,30809,Share of unemployed receiving regular periodic social security unemployment benefits (%),Total,,,,,,,,,,,71.400002,,,,64.699997,61.900002,
CHE,Switzerland,30810,Active contributors to an old age contributory scheme as a percent of labour force (%),Total,,,,,,,,,,,,,82.800003,,,,
CHE,Switzerland,30811,Public social protection expenditure on benefits for the workingage as a percent of GDP in function of general social assistance (%),Total,,,,,,,,,,,,3.79,,,,,
CHE,Switzerland,30812,Public social protection expenditure on benefits for the working age [including general social assistance] as a percent of GDP (%),Total,,,,,,,,,,,,3.79,,,,,
CHE,Switzerland,30813,Financial deficit by rural / urban areas (% of population not covered due to financial resource deficit) (%),Total,,,,,,,,,,,,,,0,,,
CHE,Switzerland,30814,Staff access deficit by rural / urban areas (% of population not covered due to health professional staff deficit) (%),Total,,,,,,,,,,,,,,0,,,
CHE,Switzerland,30815,Active contributors to an old age contributory scheme as a percent of the working age population by sex (%),Total,,,,,,,,,,,,,70.199997,,,,
CHE,Switzerland,30816,Active contributors to an old age contributory scheme as a percent of the workingage population (%),Total,,,,,,,,,,,,,70.199997,,,,
CHE,Switzerland,30817,Public social protection expenditure on benefits for children as a percent of GDP (%),Total,,,,,,,,,,,,3.79,,,,,
CHE,Switzerland,30818,Public social protection expenditure on benefits as a percent of GDP by age (%),YGE15,,,,,,,,,,,,3.79,,,,,
CHE,Switzerland,30819,Public social protection expenditure on benefits as a percent of GDP by age (%),YGE65,,,,,,,,,,,,6.5599999,,,,,
CHE,Switzerland,30820,Public social protection expenditure on benefits as a percent of GDP by age (%),YLT15,,,,,,,,,,,,1.27,,,,,
CHL,Chile,30783,Public social protection expenditure on old age and survivors benefits as a percent of GDP (%),Total,,,,,,,,,,,,,,,3.3,,
CHL,Chile,30784,Public social protection expenditure on benefits for the working age as a percent of GDP (%),Total,,,,,,,,,,,,,,,0.93000001,,
CHL,Chile,30785,Public health expenditure as a percent of General Government Expenditure (%),Total,,,,11.3,12.3,12.3,13.1,13,13.2,14.1,14.5,15.6,16.200001,16.299999,15.1,,
CHL,Chile,30786,Legal health coverage deficit by rural / urban areas (% of population without legal coverage) (%),Total,,,,,,,,,,,,,,,6.9000001,,
CHL,Chile,30787,Social health protection coverage as a percent of total population (%),Total,,,,,,,,,,,,,,,93.099998,,
CHL,Chile,30788,Total health expenditure as a percent of GDP by institutional sector (%),Total,,,,6.0999999,6.1999998,6.1999998,6.0999999,5.5999999,6.0999999,6,6.1999998,7.5,8.3999996,8,7.5,,
CHL,Chile,30789,Private health expenditure as a percent of GDP (%),Total,,,,74.800003,75.099998,75.400002,76.300003,74.199997,76.400002,76.900002,78,63.5,64.199997,63.599998,62.799999,,
CHL,Chile,30790,Total health expenditure as a percent of GDP (%),Total,,,,6.0999999,6.1999998,6.1999998,6.0999999,5.5999999,6.0999999,6,6.1999998,7.5,8.3999996,8,7.5,,
CHL,Chile,30791,Public health expenditure as a percent of GDP (%),Total,,,,2.8,3,3,3,2.8,3.5,3.5,3.5999999,3.3,3.8,3.8,3.5,,
CHL,Chile,30792,Maternal mortality ratio per 10 000 live births by rural / urban areas (%),Total,,,,,,,,,,,,,,2.5,,,
CHL,Chile,30793,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,,,,,,,,,,,,,,,,58.509998,
CHL,Chile,30794,Percentage of health care expenditure not financed by private households out of pocket payments (%),Total,,,,74.800003,75.099998,75.400002,76.300003,74.199997,76.400002,76.900002,78,63.5,64.199997,63.599998,62.799999,,
CHL,Chile,30795,Outofpocket expenditure as a percentage of total health expenditure by rural / urban areas (%),Total,,,,,,,,,,,,,,33,,,
